2025-02-24T22:42:37.340 +0000 [ 351681958][   47675] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:42:37.341 +0000 [ 351681959][   47675] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:42:47.400 +0000 [ 351692018][   47676] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:42:47.400 +0000 [ 351692018][   47676] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:42:57.465 +0000 [ 351702083][   47677] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:42:57.465 +0000 [ 351702083][   47677] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:43:05.005 +0000 [ 351709623][   47678] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?bbox=-13020326.067008995,-15510705.520249475,47109281.23616078,15237389.123416886&width=1760&height=900&srs=EPSG%3A3857&format=image%2Fpng&request=GetMap&version=1.1.1&service=WMS&styles= HTTP/1.0"
2025-02-24T22:43:05.032 +0000 [ 351709650][   47678] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "You must specify either SLD, SLD_BODY or LAYERS and STYLES" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:162
2025-02-24T22:43:05.033 +0000 [ 351709651][   47678] INFO  - threddsServlet - Request Completed - 400 - -1 - 28
2025-02-24T22:43:07.523 +0000 [ 351712141][   47679] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:43:07.523 +0000 [ 351712141][   47679] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:43:17.581 +0000 [ 351722199][   47680] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:43:17.581 +0000 [ 351722199][   47680] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:43:27.646 +0000 [ 351732264][   47681] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:43:27.646 +0000 [ 351732264][   47681] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:43:37.705 +0000 [ 351742323][   47682] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:43:37.705 +0000 [ 351742323][   47682] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:43:47.766 +0000 [ 351752384][   47683] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:43:47.766 +0000 [ 351752384][   47683] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:43:57.823 +0000 [ 351762441][   47684] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:43:57.823 +0000 [ 351762441][   47684] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:44:07.882 +0000 [ 351772500][   47685] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:44:07.882 +0000 [ 351772500][   47685] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:44:17.941 +0000 [ 351782559][   47686] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:44:17.941 +0000 [ 351782559][   47686] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:44:28.008 +0000 [ 351792626][   47687] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:44:28.009 +0000 [ 351792627][   47687] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:44:38.068 +0000 [ 351802686][   47688] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:44:38.068 +0000 [ 351802686][   47688] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:44:48.130 +0000 [ 351812748][   47689] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:44:48.130 +0000 [ 351812748][   47689] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:44:58.189 +0000 [ 351822807][   47690] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:44:58.189 +0000 [ 351822807][   47690] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:45:08.248 +0000 [ 351832866][   47691] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:45:08.248 +0000 [ 351832866][   47691] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:45:18.312 +0000 [ 351842930][   47692] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:45:18.312 +0000 [ 351842930][   47692] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:45:28.373 +0000 [ 351852991][   47693] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:45:28.373 +0000 [ 351852991][   47693] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:45:38.430 +0000 [ 351863048][   47694] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:45:38.430 +0000 [ 351863048][   47694] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:45:48.491 +0000 [ 351873109][   47695] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:45:48.491 +0000 [ 351873109][   47695] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:45:58.551 +0000 [ 351883169][   47696] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:45:58.551 +0000 [ 351883169][   47696] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:46:08.607 +0000 [ 351893225][   47697] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:46:08.608 +0000 [ 351893226][   47697] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:46:18.663 +0000 [ 351903281][   47698] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:46:18.664 +0000 [ 351903282][   47698] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:46:28.728 +0000 [ 351913346][   47699] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:46:28.728 +0000 [ 351913346][   47699] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:46:38.791 +0000 [ 351923409][   47700] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:46:38.791 +0000 [ 351923409][   47700] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:46:48.850 +0000 [ 351933468][   47701] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:46:48.851 +0000 [ 351933469][   47701] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:46:58.906 +0000 [ 351943524][   47702] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:46:58.907 +0000 [ 351943525][   47702] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:47:08.966 +0000 [ 351953584][   47703] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:47:08.966 +0000 [ 351953584][   47703] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:47:19.027 +0000 [ 351963645][   47704] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:47:19.027 +0000 [ 351963645][   47704] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:47:29.084 +0000 [ 351973702][   47705] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:47:29.084 +0000 [ 351973702][   47705] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:47:39.142 +0000 [ 351983760][   47706] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:47:39.143 +0000 [ 351983761][   47706] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:47:49.200 +0000 [ 351993818][   47707] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:47:49.200 +0000 [ 351993818][   47707] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:47:59.256 +0000 [ 352003874][   47708] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:47:59.256 +0000 [ 352003874][   47708] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:48:09.316 +0000 [ 352013934][   47709] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:48:09.316 +0000 [ 352013934][   47709] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:48:19.378 +0000 [ 352023996][   47710] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:48:19.379 +0000 [ 352023997][   47710] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:48:29.435 +0000 [ 352034053][   47711] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:48:29.435 +0000 [ 352034053][   47711] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:48:39.495 +0000 [ 352044113][   47712] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:48:39.495 +0000 [ 352044113][   47712] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:48:49.559 +0000 [ 352054177][   47713] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:48:49.559 +0000 [ 352054177][   47713] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:48:59.624 +0000 [ 352064242][   47714] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:48:59.624 +0000 [ 352064242][   47714] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:49:09.683 +0000 [ 352074301][   47715] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:49:09.683 +0000 [ 352074301][   47715] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:49:19.740 +0000 [ 352084358][   47716] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:49:19.740 +0000 [ 352084358][   47716] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:49:29.798 +0000 [ 352094416][   47717] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:49:29.798 +0000 [ 352094416][   47717] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:49:39.862 +0000 [ 352104480][   47718] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:49:39.862 +0000 [ 352104480][   47718] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:49:49.923 +0000 [ 352114541][   47719] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:49:49.923 +0000 [ 352114541][   47719] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:49:59.982 +0000 [ 352124600][   47720] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:49:59.982 +0000 [ 352124600][   47720] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:50:10.038 +0000 [ 352134656][   47721] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:50:10.038 +0000 [ 352134656][   47721] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:50:20.098 +0000 [ 352144716][   47722] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:50:20.098 +0000 [ 352144716][   47722] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:50:30.158 +0000 [ 352154776][   47723] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:50:30.158 +0000 [ 352154776][   47723] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:50:40.216 +0000 [ 352164834][   47724] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:50:40.216 +0000 [ 352164834][   47724] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:50:50.272 +0000 [ 352174890][   47725] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:50:50.272 +0000 [ 352174890][   47725] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:51:00.330 +0000 [ 352184948][   47726] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:51:00.330 +0000 [ 352184948][   47726] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:51:10.390 +0000 [ 352195008][   47727] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:51:10.390 +0000 [ 352195008][   47727] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:51:20.451 +0000 [ 352205069][   47728] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:51:20.451 +0000 [ 352205069][   47728] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:51:30.510 +0000 [ 352215128][   47729] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:51:30.510 +0000 [ 352215128][   47729] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:51:40.569 +0000 [ 352225187][   47730] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:51:40.570 +0000 [ 352225188][   47730] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:51:50.634 +0000 [ 352235252][   47731] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:51:50.634 +0000 [ 352235252][   47731] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:51:54.859 +0000 [ 352239477][   47732] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&srs=EPSG%3A3857&format=image%2Fpng&request=GetMap&version=1.1.1&service=WMS&styles= HTTP/1.0"
2025-02-24T22:51:54.886 +0000 [ 352239504][   47732] WARN  - uk.ac.rdg.resc.edal.wms.WmsServlet - Wms Exception caught: "You must specify either SLD, SLD_BODY or LAYERS and STYLES" from:uk.ac.rdg.resc.edal.wms.GetMapStyleParams:162
2025-02-24T22:51:54.887 +0000 [ 352239505][   47732] INFO  - threddsServlet - Request Completed - 400 - -1 - 28
2025-02-24T22:52:00.695 +0000 [ 352245313][   47733] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:52:00.695 +0000 [ 352245313][   47733] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:52:10.750 +0000 [ 352255368][   47734] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:52:10.750 +0000 [ 352255368][   47734] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:52:20.815 +0000 [ 352265433][   47735] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:52:20.815 +0000 [ 352265433][   47735] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:52:30.876 +0000 [ 352275494][   47736] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:52:30.876 +0000 [ 352275494][   47736] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:52:40.933 +0000 [ 352285551][   47737] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:52:40.933 +0000 [ 352285551][   47737] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:52:50.993 +0000 [ 352295611][   47738] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:52:50.993 +0000 [ 352295611][   47738] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:53:01.050 +0000 [ 352305668][   47739] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:53:01.051 +0000 [ 352305669][   47739] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:53:11.109 +0000 [ 352315727][   47740] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:53:11.109 +0000 [ 352315727][   47740] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:53:21.169 +0000 [ 352325787][   47741] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:53:21.170 +0000 [ 352325788][   47741] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:53:31.226 +0000 [ 352335844][   47742] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:53:31.226 +0000 [ 352335844][   47742] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:53:41.284 +0000 [ 352345902][   47743] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:53:41.285 +0000 [ 352345903][   47743] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:53:51.341 +0000 [ 352355959][   47744] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:53:51.341 +0000 [ 352355959][   47744] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:54:00.822 +0000 [ 352365440][   47745] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?service=WMS&request=GetMap&layers=sst&styles=scalar-converge-final%2Fx-Sst&format=image%2Fpng&transparent=true&version=1.1.1&colorscalerange=0%2C32&numcolorbands=250&time=2025-06-16T00%3A00%3A00Z&logscale=false&srs=EPSG%3A3857&width=256&height=256&bbox=-20037508.342789244,-20037508.34278071,-10018754.171394622,-10018754.171394622 HTTP/1.0"
2025-02-24T22:54:00.899 +0000 [ 352365517][   47745] INFO  - threddsServlet - Request Completed - 200 - -1 - 77
2025-02-24T22:54:01.401 +0000 [ 352366019][   47746] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:54:01.402 +0000 [ 352366020][   47746] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:54:11.465 +0000 [ 352376083][   47747] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:54:11.465 +0000 [ 352376083][   47747] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:54:21.527 +0000 [ 352386145][   47748] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:54:21.527 +0000 [ 352386145][   47748] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:54:31.586 +0000 [ 352396204][   47749] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:54:31.586 +0000 [ 352396204][   47749] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:54:41.643 +0000 [ 352406261][   47750] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:54:41.643 +0000 [ 352406261][   47750] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:54:51.702 +0000 [ 352416320][   47751] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:54:51.703 +0000 [ 352416321][   47751] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:54:56.292 +0000 [ 352420910][   47752] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-30064803.651584886,-15374047.32183318,30064803.651584886,15374047.32183318&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:54:56.798 +0000 [ 352421416][   47752] INFO  - threddsServlet - Request Completed - 200 - -1 - 506
2025-02-24T22:54:58.267 +0000 [ 352422885][   47753] INFO  - threddsServlet - Remote host: 172.25.0.1 - Request: "GET /thredds/wms/POP/model/regional/bom/forecast/monthly/accesss/seasonal_sst/latest.nc?layers=sst&styles=scalar-converge-final%2Fx-Sst&transparent=True&format=image%2Fpng&srs=EPSG%3A3857&version=1.1.1&colorscalerange=0,32&bbox=-10561002.64799203,-13255845.246380609,49568604.65517774,17492249.397285752&width=1760&height=900&request=GetMap&service=WMS HTTP/1.0"
2025-02-24T22:54:59.611 +0000 [ 352424229][   47753] INFO  - threddsServlet - Request Completed - 200 - -1 - 1344
2025-02-24T22:55:01.767 +0000 [ 352426385][   47754] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:55:01.767 +0000 [ 352426385][   47754] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:55:11.824 +0000 [ 352436442][   47755] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:55:11.824 +0000 [ 352436442][   47755] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:55:21.881 +0000 [ 352446499][   47756] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:55:21.881 +0000 [ 352446499][   47756] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:55:31.942 +0000 [ 352456560][   47757] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:55:31.942 +0000 [ 352456560][   47757] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:55:42.001 +0000 [ 352466619][   47758] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:55:42.001 +0000 [ 352466619][   47758] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:55:52.059 +0000 [ 352476677][   47759] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:55:52.059 +0000 [ 352476677][   47759] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:56:02.117 +0000 [ 352486735][   47760] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:56:02.117 +0000 [ 352486735][   47760] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:56:12.179 +0000 [ 352496797][   47761] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:56:12.179 +0000 [ 352496797][   47761] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:56:22.242 +0000 [ 352506860][   47762] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:56:22.242 +0000 [ 352506860][   47762] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:56:32.304 +0000 [ 352516922][   47763] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:56:32.304 +0000 [ 352516922][   47763] INFO  - threddsServlet - Request Completed - 302 - -1 - 1
2025-02-24T22:56:42.360 +0000 [ 352526978][   47764] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:56:42.360 +0000 [ 352526978][   47764] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
2025-02-24T22:56:52.417 +0000 [ 352537035][   47765] INFO  - threddsServlet - Remote host: 127.0.0.1 - Request: "GET /thredds/catalog.html HTTP/1.1"
2025-02-24T22:56:52.417 +0000 [ 352537035][   47765] INFO  - threddsServlet - Request Completed - 302 - -1 - 0
